episode,dataset,dataset_name,task_id,dataset_id,split_type,reward,loss,epsilon,f1,pipeline,invalid_count,pipeline_length,cache_hit
1662,mfeat-factors,mfeat-factors,12,12,train,0.9245847245627411,0.009456950317447385,0.05,0.9645847245627411,"['feature_selection', 'random_forest']",0,2,False
1663,Internet-Advertisements,Internet-Advertisements,167125,40978,train,0.8574119110407521,0.0062083321623504165,0.05,0.9374119110407522,"['standard_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,False
1664,tic-tac-toe,tic-tac-toe,49,50,train,0.8159194542365144,0.005685044452548027,0.05,0.8959194542365144,"['standard_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1665,cnae-9,cnae-9,9981,1468,train,0.8373106048885199,0.00673137535341084,0.05,0.85731060488852,['knn'],0,1,True
1666,climate-model-simulation-crashes,climate-model-simulation-crashes,146819,40994,train,0.47311355311355313,0.004939428670331836,0.05,0.5531135531135531,"['feature_selection', 'minmax_scaler', 'pca', 'svm']",0,4,True
1667,balance-scale,balance-scale,11,11,train,0.5424760649495669,0.0075051897205412384,0.05,0.622476064949567,"['feature_selection', 'minmax_scaler', 'pca', 'svm']",0,4,False
1668,eucalyptus,eucalyptus,2079,188,train,0.436114554711046,0.006390674225986004,0.05,0.516114554711046,"['minmax_scaler', 'feature_selection', 'pca', 'knn']",0,4,False
1669,Fashion-MNIST,Fashion-MNIST,146825,40996,train,0.8062780264264611,0.006213026307523251,0.05,0.8862780264264611,"['feature_selection', 'standard_scaler', 'pca', 'svm']",0,4,False
1670,car,car,146821,40975,train,0.5966392406065076,0.011156444787047803,0.05,0.6566392406065077,"['pca', 'feature_selection', 'knn']",0,3,False
1671,analcatdata_authorship,analcatdata_authorship,3549,458,train,0.9149557437898543,0.01018828945234418,0.05,0.9949557437898544,"['minmax_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1672,dresses-sales,dresses-sales,125920,23381,train,0.44044753086419763,0.0071267041377723215,0.05,0.5204475308641976,"['minmax_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,True
1673,pc4,pc4,3902,1049,train,0.5382040144223943,0.005143523495644331,0.05,0.6182040144223944,"['minmax_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1674,splice,splice,45,46,train,0.8771944105277436,0.0067409475333988665,0.05,0.9571944105277437,"['minmax_scaler', 'pca', 'feature_selection', 'svm']",0,4,False
1675,wdbc,wdbc,9946,1510,train,0.8863777252429734,0.00634339484386146,0.05,0.9663777252429735,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,True
1676,credit-approval,credit-approval,29,29,train,0.6967676767676767,0.005800668941810727,0.05,0.7767676767676768,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1677,har,har,14970,1478,train,0.917391045190841,0.006548253004439175,0.05,0.9773910451908411,"['feature_selection', 'standard_scaler', 'svm']",0,3,False
1678,nomao,nomao,9977,1486,train,0.8590459225627097,0.0054403900168836115,0.05,0.9390459225627098,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1679,wilt,wilt,146820,40983,train,0.43424588792863117,0.005372038437053561,0.05,0.5142458879286311,"['minmax_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1680,GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,14969,4538,train,0.2277328584832025,0.005821441009175032,0.05,0.2877328584832025,"['minmax_scaler', 'feature_selection', 'svm']",0,3,True
1681,cmc,cmc,23,23,train,0.32540979242551155,0.006213315390050411,0.05,0.4054097924255115,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,True
1682,credit-approval,credit-approval,29,29,train,0.5100729927007299,0.004394926130771637,0.05,0.59007299270073,"['feature_selection', 'pca', 'minmax_scaler', 'knn']",0,4,False
1683,banknote-authentication,banknote-authentication,10093,1462,train,0.9101860105656541,0.004859612137079239,0.05,0.9901860105656541,"['pca', 'feature_selection', 'minmax_scaler', 'svm']",0,4,False
1684,cylinder-bands,cylinder-bands,14954,6332,train,0.5782633053221289,0.0065381240099668505,0.05,0.658263305322129,"['standard_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1685,churn,churn,167141,40701,train,0.5993454223794781,0.007831406407058239,0.05,0.6793454223794781,"['minmax_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1686,ilpd,ilpd,9971,1480,train,0.5619367434595861,0.0069149899762123825,0.05,0.6419367434595862,"['feature_selection', 'minmax_scaler', 'pca', 'random_forest']",0,4,False
1687,balance-scale,balance-scale,11,11,train,0.5074339401056958,0.0057662674225866795,0.05,0.5874339401056958,"['feature_selection', 'standard_scaler', 'pca', 'knn']",0,4,True
1688,mfeat-fourier,mfeat-fourier,14,14,train,0.8325923088975548,0.005753730016294867,0.05,0.8525923088975548,['knn'],0,1,True
1689,Internet-Advertisements,Internet-Advertisements,167125,40978,train,0.820659577332077,0.006026231031864881,0.05,0.900659577332077,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1690,first-order-theorem-proving,first-order-theorem-proving,9985,1475,train,0.3972976358892343,0.0038790460210293533,0.05,0.47729763588923424,"['standard_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,False
1691,connect-4,connect-4,146195,40668,train,0.5501899942853489,0.005733619816601277,0.05,0.6301899942853489,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1692,bank-marketing,bank-marketing,14965,1461,train,0.5484194446433491,0.004983969731256366,0.05,0.6284194446433492,"['minmax_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,True
1693,numerai28.6,numerai28.6,167120,23517,train,0.44607937567857403,0.004357722064014524,0.05,0.5060793756785741,"['standard_scaler', 'feature_selection', 'knn']",0,3,True
1694,pc4,pc4,3902,1049,train,0.6418423605244219,0.004307236910487215,0.05,0.6818423605244219,"['standard_scaler', 'random_forest']",0,2,False
1695,analcatdata_authorship,analcatdata_authorship,3549,458,train,0.9199999999999999,0.0047209511511027815,0.05,1.0,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,True
1696,cnae-9,cnae-9,9981,1468,train,0.8373106048885199,0.007233601529151201,0.05,0.85731060488852,['knn'],0,1,True
1697,car,car,146821,40975,train,0.5766392406065076,0.008563107158988715,0.05,0.6566392406065077,"['feature_selection', 'minmax_scaler', 'pca', 'knn']",0,4,False
1698,splice,splice,45,46,train,0.8763031194938685,0.006038925517350436,0.05,0.9563031194938686,"['standard_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1699,dresses-sales,dresses-sales,125920,23381,train,0.5582432432432431,0.0058291786117479205,0.05,0.6182432432432432,"['standard_scaler', 'feature_selection', 'svm']",0,3,True
1700,kc2,kc2,3913,1063,train,0.5006680881307746,0.0034680783748626707,0.05,0.5806680881307746,"['feature_selection', 'minmax_scaler', 'pca', 'svm']",0,4,False
1701,mfeat-karhunen,mfeat-karhunen,16,16,train,0.9555687356619157,0.006671105744317174,0.05,0.9755687356619157,['knn'],0,1,True
1702,mfeat-zernike,mfeat-zernike,22,22,train,0.8107004958533077,0.005623876815661788,0.05,0.8307004958533077,['knn'],0,1,True
1703,wall-robot-navigation,wall-robot-navigation,9960,1497,train,0.7522526634526184,0.007849997468292713,0.05,0.8322526634526185,"['minmax_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1704,Devnagari-Script,Devnagari-Script,167121,40923,train,0.8818164242003736,0.0057099678087979555,0.05,0.9018164242003737,['knn'],0,1,True
1705,credit-g,credit-g,31,31,train,0.5130318754633061,0.005927526950836181,0.05,0.5930318754633062,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1706,MiceProtein,MiceProtein,146800,40966,train,0.952156862745098,0.0055845264966289205,0.05,0.9921568627450981,"['feature_selection', 'random_forest']",0,2,False
1707,electricity,electricity,219,151,train,0.7353124027185338,0.007360606081783771,0.05,0.8153124027185339,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1708,semeion,semeion,9964,1501,train,0.8790727982453661,0.00858770520426333,0.05,0.8990727982453661,['knn'],0,1,True
1709,isolet,isolet,3481,300,train,0.869801282532608,0.0052293522749096155,0.05,0.889801282532608,['knn'],0,1,True
1710,vowel,vowel,3022,307,train,0.7597033567390462,0.004563490336295217,0.05,0.8197033567390463,"['pca', 'feature_selection', 'knn']",0,3,True
1711,climate-model-simulation-crashes,climate-model-simulation-crashes,146819,40994,train,0.6003493449781658,0.006198540655896067,0.05,0.6803493449781659,"['feature_selection', 'standard_scaler', 'pca', 'knn']",0,4,False
1712,letter,letter,6,6,train,0.9195495070567066,0.004136307397857308,0.05,0.9395495070567066,['knn'],0,1,True
1713,eucalyptus,eucalyptus,2079,188,train,0.43626109896215537,0.00512137352488935,0.05,0.5162610989621553,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1714,jungle_chess_2pcs_raw_endgame_complete,jungle_chess_2pcs_raw_endgame_complete,167119,41027,train,0.717654460471166,0.004210983961820602,0.05,0.7976544604711661,"['minmax_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,False
1715,sick,sick,3021,38,train,0.40420413122721754,0.005576846934854984,0.05,0.4842041312272175,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1716,har,har,14970,1478,train,0.8927947373218016,0.004573860811069608,0.05,0.9727947373218017,"['standard_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1717,jm1,jm1,3904,1053,train,0.512693747344966,0.008158045820891857,0.05,0.592693747344966,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,False
1718,mfeat-pixel,mfeat-pixel,146824,40979,train,0.9577970195141666,0.00785946031101048,0.05,0.9777970195141666,['knn'],0,1,True
1719,mfeat-morphological,mfeat-morphological,18,18,train,0.35223043153940325,0.0043813890079036355,0.05,0.4122304315394033,"['pca', 'feature_selection', 'random_forest']",0,3,True
1720,segment,segment,146822,40984,train,0.6628534186172338,0.005074032535776496,0.05,0.7428534186172339,"['pca', 'feature_selection', 'minmax_scaler', 'random_forest']",0,4,False
1721,analcatdata_dmft,analcatdata_dmft,3560,469,train,0.11375308476624607,0.0047502020373940464,0.05,0.1937530847662461,"['pca', 'feature_selection', 'minmax_scaler', 'knn']",0,4,False
1722,ozone-level-8hr,ozone-level-8hr,9978,1487,train,0.40369565217391307,0.007211335701867938,0.05,0.483695652173913,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,True
1723,kr-vs-kp,kr-vs-kp,3,3,train,0.8976998945474846,0.005789407761767507,0.05,0.9776998945474846,"['standard_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1724,blood-transfusion-service-center,blood-transfusion-service-center,10101,1464,train,0.6013210495124185,0.006333059817552567,0.05,0.6813210495124186,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,False
1725,wilt,wilt,146820,40983,train,0.46350918424144966,0.006502202711999416,0.05,0.5435091842414497,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1726,pc1,pc1,3918,1068,train,0.5781897730380092,0.006079442705959082,0.05,0.6581897730380093,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1727,adult,adult,7592,1590,train,0.6570245238494785,0.006485983310267329,0.05,0.7370245238494786,"['minmax_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,True
1728,dna,dna,167140,40670,train,0.7825541598883922,0.009164805617183447,0.05,0.8625541598883922,"['standard_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,False
1729,mfeat-factors,mfeat-factors,12,12,train,0.8357700906395882,0.005777363820622365,0.05,0.8757700906395882,"['feature_selection', 'svm']",0,2,True
1730,satimage,satimage,2074,182,train,0.8101812216636612,0.00735510466620326,0.05,0.8901812216636613,"['minmax_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,False
1731,texture,texture,125922,40499,train,0.9719431646206551,0.005910552805289626,0.05,0.9919431646206551,['svm'],0,1,True
1732,CIFAR_10,CIFAR_10,167124,40927,train,0.45343419511218663,0.0067229258827865125,0.05,0.5334341951121866,"['feature_selection', 'minmax_scaler', 'pca', 'svm']",0,4,False
1733,breast-w,breast-w,15,15,train,0.8921094439541041,0.006039701728150248,0.05,0.9721094439541041,"['pca', 'feature_selection', 'minmax_scaler', 'knn']",0,4,False
1734,PhishingWebsites,PhishingWebsites,14952,4534,train,0.8657059397705829,0.006635745754465461,0.05,0.9457059397705829,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1735,nomao,nomao,9977,1486,train,0.8999563281918574,0.007799268700182438,0.05,0.9599563281918575,"['standard_scaler', 'feature_selection', 'random_forest']",0,3,False
1736,wdbc,wdbc,9946,1510,train,0.8458830341632888,0.008873771410435438,0.05,0.9258830341632889,"['standard_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,False
1737,tic-tac-toe,tic-tac-toe,49,50,train,0.8159194542365144,0.004609448998235166,0.05,0.8959194542365144,"['standard_scaler', 'feature_selection', 'pca', 'svm']",0,4,True
1738,mnist_784,mnist_784,3573,554,train,0.8671844329115537,0.004953331872820854,0.05,0.9471844329115537,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,False
1739,Fashion-MNIST,Fashion-MNIST,146825,40996,train,0.8167713542185824,0.004436462419107556,0.05,0.8767713542185824,"['minmax_scaler', 'feature_selection', 'random_forest']",0,3,False
1740,mfeat-karhunen,mfeat-karhunen,16,16,train,0.9555687356619157,0.008402676321566105,0.05,0.9755687356619157,['knn'],0,1,True
1741,mfeat-pixel,mfeat-pixel,146824,40979,train,0.9577970195141666,0.005010930355638266,0.05,0.9777970195141666,['knn'],0,1,True
1742,isolet,isolet,3481,300,train,0.869801282532608,0.004373283823952079,0.05,0.889801282532608,['knn'],0,1,True
1743,climate-model-simulation-crashes,climate-model-simulation-crashes,146819,40994,train,0.6003493449781658,0.004678974486887455,0.05,0.6803493449781659,"['feature_selection', 'standard_scaler', 'pca', 'knn']",0,4,True
1744,first-order-theorem-proving,first-order-theorem-proving,9985,1475,train,0.3972976358892343,0.00829851725138724,0.05,0.47729763588923424,"['standard_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,True
1745,har,har,14970,1478,train,0.8927947373218016,0.004997554700821638,0.05,0.9727947373218017,"['standard_scaler', 'feature_selection', 'pca', 'svm']",0,4,True
1746,connect-4,connect-4,146195,40668,train,0.461407511304656,0.004063978022895753,0.05,0.541407511304656,"['standard_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,False
1747,segment,segment,146822,40984,train,0.9031466907479032,0.005002120742574334,0.05,0.9231466907479032,['random_forest'],0,1,True
1748,electricity,electricity,219,151,train,0.7353124027185338,0.004669261979870498,0.05,0.8153124027185339,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1749,eucalyptus,eucalyptus,2079,188,train,0.436114554711046,0.005025840946473181,0.05,0.516114554711046,"['minmax_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1750,breast-w,breast-w,15,15,train,0.8921094439541041,0.004302643053233623,0.05,0.9721094439541041,"['pca', 'feature_selection', 'minmax_scaler', 'knn']",0,4,True
1751,balance-scale,balance-scale,11,11,train,0.5824760649495669,0.004511592521642645,0.05,0.622476064949567,"['standard_scaler', 'svm']",0,2,True
1752,tic-tac-toe,tic-tac-toe,49,50,train,0.8334528698787939,0.005004117963835597,0.05,0.9134528698787939,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,False
1753,banknote-authentication,banknote-authentication,10093,1462,train,0.9101860105656541,0.005606821365654468,0.05,0.9901860105656541,"['pca', 'feature_selection', 'standard_scaler', 'svm']",0,4,False
1754,cmc,cmc,23,23,train,0.3435884037059786,0.006553854141384363,0.05,0.42358840370597856,"['feature_selection', 'minmax_scaler', 'pca', 'random_forest']",0,4,False
1755,nomao,nomao,9977,1486,train,0.8590459225627097,0.004442784190177918,0.05,0.9390459225627098,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1756,jungle_chess_2pcs_raw_endgame_complete,jungle_chess_2pcs_raw_endgame_complete,167119,41027,train,0.717654460471166,0.004548623785376548,0.05,0.7976544604711661,"['minmax_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,True
1757,MiceProtein,MiceProtein,146800,40966,train,0.952156862745098,0.0058028918380538625,0.05,0.9921568627450981,"['feature_selection', 'random_forest']",0,2,True
1758,credit-approval,credit-approval,29,29,train,0.5037982051903953,0.005468303011730314,0.05,0.5837982051903954,"['pca', 'feature_selection', 'minmax_scaler', 'svm']",0,4,False
1759,PhishingWebsites,PhishingWebsites,14952,4534,train,0.8657059397705829,0.004842388397082687,0.05,0.9457059397705829,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1760,churn,churn,167141,40701,train,0.6882724096964603,0.005315215419977903,0.05,0.7682724096964604,"['standard_scaler', 'feature_selection', 'pca', 'random_forest']",0,4,False
1761,adult,adult,7592,1590,train,0.66037585119189,0.005832381453365088,0.05,0.7403758511918901,"['minmax_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1762,numerai28.6,numerai28.6,167120,23517,train,0.421333917691626,0.005487359315156937,0.05,0.5013339176916259,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,True
1763,dna,dna,167140,40670,train,0.8675677922072896,0.00721526462584734,0.05,0.9475677922072897,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,True
1764,pc4,pc4,3902,1049,train,0.4960053104147015,0.00687360311858356,0.05,0.5760053104147015,"['minmax_scaler', 'feature_selection', 'pca', 'svm']",0,4,True
